news agency,title,link
Dawn,Opposition calls for judicial commission to probe Murree deaths in heated NA session,https://www.dawn.com/news/1668692/opposition-calls-for-judicial-commission-to-probe-murree-deaths-in-heated-na-session
Dawn,PM blasts Modi for 'continuing silence' on Hindutva summit calling for Indian minorities' genocide,https://www.dawn.com/news/1668685/pm-blasts-modi-for-continuing-silence-on-hindutva-summit-calling-for-indian-minorities-genocide
Dawn,Nazim Jokhio murder: Court directs authorities to provide PPP MPA B-class jail facilities,https://www.dawn.com/news/1668708/nazim-jokhio-murder-court-directs-authorities-to-provide-ppp-mpa-b-class-jail-facilities
Dawn,Pranksters hijack Novak Djokovic's virtual court hearing to stream music and porn,https://www.dawn.com/news/1668706/pranksters-hijack-novak-djokovics-virtual-court-hearing-to-stream-music-and-porn
Dawn,"PM can only talk about army chief's appointment, not extension: Abbasi",https://www.dawn.com/news/1668681/pm-can-only-talk-about-army-chiefs-appointment-not-extension-abbasi
Dawn,Explosion kills 9 children in eastern Afghanistan: Taliban,https://www.dawn.com/news/1668694/explosion-kills-9-children-in-eastern-afghanistan-taliban
Dawn,Afghan baby lost in US airlift chaos reunited with family after 5 months,https://www.dawn.com/news/1668696/afghan-baby-lost-in-us-airlift-chaos-reunited-with-family-after-5-months
Dawn,"Myanmar's Suu Kyi hit with new convictions, jail term",https://www.dawn.com/news/1668695/myanmars-suu-kyi-hit-with-new-convictions-jail-term
Dawn,"'No-vac' Djokovic wins Australia visa case, judge orders his release",https://www.dawn.com/news/1668682/no-vac-djokovic-wins-australia-visa-case-judge-orders-his-release
Dawn,Forfeiture of funds only threat staring PTI in the face,https://www.dawn.com/news/1668585/forfeiture-of-funds-only-threat-staring-pti-in-the-face
Dawn,Body set up to probe Murree deaths after outcry,https://www.dawn.com/news/1668586/body-set-up-to-probe-murree-deaths-after-outcry
Dawn,Six Islamic State men killed in  Quetta: CTD,https://www.dawn.com/news/1668601/six-islamic-state-men-killed-in-quetta-ctd
Dawn,Karachi’s Covid positivity reaches 15pc,https://www.dawn.com/news/1668583/karachis-covid-positivity-reaches-15pc
Dawn,Mini-budget on agenda as National Assembly session begins today,https://www.dawn.com/news/1668602/mini-budget-on-agenda-as-national-assembly-session-begins-today
Dawn,"Afghanistan’s future hinges on Pakistan ties, western aid: reports",https://www.dawn.com/news/1668598/afghanistans-future-hinges-on-pakistan-ties-western-aid-reports
Dawn,"Man, son challenge ATC  verdict in Perween Rahman murder case",https://www.dawn.com/news/1668622/man-son-challenge-atc-verdict-in-perween-rahman-murder-case
Dawn,"Israeli extremists a threat to Christian presence in Jerusalem, says church leader",https://www.dawn.com/news/1668603/israeli-extremists-a-threat-to-christian-presence-in-jerusalem-says-church-leader
Dawn,PPP plans tractor rallies across Pakistan to protest urea shortage,https://www.dawn.com/news/1668600/ppp-plans-tractor-rallies-across-pakistan-to-protest-urea-shortage
Dawn,The phoenix of Peshawar,https://www.dawn.com/news/1668560/the-phoenix-of-peshawar
Dawn,Over 200 tourists rescued from Shogran hill resort,https://www.dawn.com/news/1668562/over-200-tourists-rescued-from-shogran-hill-resort
Dawn,Ahsan Iqbal questions premature talk of COAS’s extension,https://www.dawn.com/news/1668536/ahsan-iqbal-questions-premature-talk-of-coass-extension
Dawn,Establishment Division violating rules on deputation,https://www.dawn.com/news/1668584/establishment-division-violating-rules-on-deputation
The News Intl,TTP's 'most-wanted terrorist' Muhammad Khorasani killed in Afghanistan: sources,https://www.thenews.com.pk/latest/924153-most-wanted-terrorist-muhammad-khorasani-killed-in-afghanistan-sources
The News Intl,Shahzeb murder case: Shahrukh Jatoi shifted to jail after media trial,https://www.thenews.com.pk/latest/924154-shahzeb-murder-case-shahrukh-jatoi-shifted-to-jail-after-media-trial
The News Intl,"'PTI always resorts to victim-blaming', Bilawal says in NA",https://www.thenews.com.pk/latest/924155-pti-always-resorts-to-victim-blaming-bilawal-says-in-na
The News Intl,Green Line bus service becomes fully operational in Karachi,https://www.thenews.com.pk/latest/924126-green-line-bus-service-becomes-fully-operational-in-karachi
The News Intl,School timings in Islamabad changed,https://www.thenews.com.pk/latest/924134-school-timings-in-islamabad-changed
The News Intl,PM Imran blasts Modi for silence over calls for genocide of minorities in India,https://www.thenews.com.pk/latest/924117-pm-imran-blasts-modi-for-silence-over-calls-for-genocide-of-minorities-in-india
The News Intl,Cold wave in Karachi likely to intensify over next two days: Met Office,https://www.thenews.com.pk/latest/924107-cold-wave-in-karachi-likely-to-intensify-over-next-two-days-met-office
The News Intl,Murad Raas gives COVID-19 vaccination update in Punjab schools,https://www.thenews.com.pk/latest/924110-murad-raas-gives-covid-19-vaccination-update-in-punjab-schools
The News Intl,Closure of schools in Karachi: Worried parents ask govt to act quickly amid COVID-19 surge,https://www.thenews.com.pk/latest/924103-closure-of-schools-in-karachi-worried-parents-ask-govt-to-act-quickly-amid-covid-19-surge
The News Intl,Buzdars vows 'indiscriminate action' as committee to probe Murree tragedy formed,https://www.thenews.com.pk/latest/923882-buzdars-vows-indiscriminate-action-as-committee-to-probe-murree-tragedy-formed
The News Intl,Govt should perform administrative responsibilities instead of shifting blame on citizens: Shahbaz,https://www.thenews.com.pk/latest/923876-govt-should-perform-administrative-responsibilities-instead-of-shifting-blame-on-citizens-shahbaz
The News Intl,Karachi experiences coldest night of the year,https://www.thenews.com.pk/latest/923845-karachi-experiences-coldest-night-of-the-year
The News Intl,Major arteries cleared to make way for traffic after Murree snowstorm tragedy,https://www.thenews.com.pk/latest/923828-snow-cleared-from-major-arteries-to-make-way-for-traffic-in-tragedy-hit-murree
The News Intl,Coronavirus: Positivity rate crosses 3% as Omicron situation becomes grave,https://www.thenews.com.pk/latest/923823-pakistans-daily-covid-19-case-count-rises-above-1500-as-omicron-situation-becomes-grave
The News Intl,Pakistan Army rescues 300 tourists stranded in Murree,https://www.thenews.com.pk/latest/923637-pakistan-army-rescues-300-tourists-stranded-in-murree
The News Intl,Murree situation: Pakistan Army called in after 21 tourists die amid heavy snowfall,https://www.thenews.com.pk/latest/923530-murree-situation-pakistan-army-called-in-after-19-tourists-die-amid-heavy-snowfall
The News Intl,"Pakistan Army launches rescue, relief operations in Murree",https://www.thenews.com.pk/latest/923584-pak-army-launches-rescue-relief-operation-in-murree
The News Intl,"'No thief can be a prime minister', Shahbaz says after ECP report",https://www.thenews.com.pk/latest/923354-no-thief-can-be-a-prime-minister-shahbaz-says-after-ecp-report
The News Intl,"Murree traffic update: City admin decides to ban entry in city, declares emergency",https://www.thenews.com.pk/latest/923352-murree-traffic-update-city-admin-decides-to-ban-entry-in-city-declares-emergency
The News Intl,Snowfall update: Murree-Nathiagali road closed due to avalanche,https://www.thenews.com.pk/latest/923331-snowfall-update-murree-nathiagali-road-closed-due-to-avalanche
The News Intl,Punjab University issues revised schedule of classes,https://www.thenews.com.pk/latest/923303-punjab-university-issues-revised-schedule-of-classes
The News Intl,IHC adjourns hearing in Rana Shamim affidavit case till January 20,https://www.thenews.com.pk/latest/923270-ihc-adjourns-hearing-in-rana-shamim-affidavit-case-till-january-20
The News Intl,"Fact check: 'Fake' notification circulating on social media regarding schools closure, COVID-19 restrictions in Sindh",https://www.thenews.com.pk/latest/923265-fact-check-fake-notification-circulating-on-social-media-regarding-schools-closure-covid-19-restrictions-in-sindh
The News Intl,Raze 'illegal' Navy Sailing Club to the ground in three weeks: IHC,https://www.thenews.com.pk/latest/923258-raze-illega-navy-sailing-club-to-the-ground-in-three-weeks-ihc
The News Intl,Karachi rain update: Met Office issues fresh weather advisory,https://www.thenews.com.pk/latest/923251-will-it-rain-in-karachi-today
Tribune,Most wanted TTP commander Muhammad Khorasani killed in Afghanistan,https://tribune.com.pk/story/2338023/most-wanted-ttp-commander-muhammad-khorasani-killed-in-afghanistan
Tribune,"Opposition blasts govt over Murree tragedy, demands judicial inquiry",https://tribune.com.pk/story/2338033/opposition-blasts-govt-over-murree-tragedy-demands-judicial-inquiry
Tribune,PM Imran questions Modi's silence over calls for genocide of Indian Muslims,https://tribune.com.pk/story/2337976/pm-imran-questions-modis-silence-over-calls-for-genocide-of-indian-muslims
Tribune,"Govt will 'retain control' over SBP, Tarin tells NA panel",https://tribune.com.pk/story/2337984/govt-will-retain-control-over-sbp-tarin-tells-na-panel
Tribune,Experts warn against holding 'Karachi Eat' like events amid Covid uptick,https://tribune.com.pk/story/2338042/experts-warn-against-holding-karachi-eat-like-events-amid-covid-uptick
Tribune,Fully functional Green Line buses hit Karachi roads,https://tribune.com.pk/story/2338051/fully-functional-green-line-buses-hit-karachi-roads
Tribune,PM Imran wants speedy inquiry into Murree tragedy,https://tribune.com.pk/story/2338009/pm-imran-wants-speedy-inquiry-into-murree-tragedy
Tribune,Shahrukh Jatoi caught enjoying ‘lavish lifestyle’ at Karachi hospital,https://tribune.com.pk/story/2338025/shahrukh-jatoi-caught-enjoying-lavish-lifestyle-at-karachi-hospital
Tribune,PM orders PTI's structure strengthened ahead of LG polls,https://tribune.com.pk/story/2338017/pm-orders-ptis-structure-strengthened-ahead-of-lg-polls
Tribune,48pc eligible Pakistanis fully vaccinated against Covid: NCOC,https://tribune.com.pk/story/2338013/48pc-eligible-pakistanis-fully-vaccinated-against-covid-ncoc
Tribune,Taliban minister meets son of 'Lion of Panjshir' in Iran,https://tribune.com.pk/story/2338029/taliban-minister-meets-son-of-lion-of-panjshir-in-iran
Tribune,From Atif’s acting to Pashto accents: Here’s what Pakistani Twitter has to say about ‘Sang-e-Mah’,https://tribune.com.pk/story/2338003/from-atifs-acting-to-pashto-accents-heres-what-pakistani-twitter-has-to-say-about-sang-e-mah
Tribune,Ali Fazal in awe of Irrfan Khan's Urdu dialogue delivery,https://tribune.com.pk/story/2338010/ali-fazal-in-awe-of-irrfan-khans-urdu-dialogue-delivery
Tribune,Artists congratulate Humayun Saeed for becoming first Pakistani actor to star in Netflix original,https://tribune.com.pk/story/2337980/artists-congratulate-humayun-saeed-for-becoming-first-pakistani-actor-to-star-in-netflix-original
Tribune,Sakina Samo refuses to watch 'The Crown' after Humayun Saeed's casting,https://tribune.com.pk/story/2337992/sakina-samo-refuses-to-watch-the-crown-after-humayun-saeeds-casting
Tribune,Mahira Khan returns as Peshawar Zalmi’s brand ambassador for the fifth time,https://tribune.com.pk/story/2337990/mahira-khan-returns-as-peshawar-zalmis-brand-ambassador-for-the-fifth-time
Tribune,"Market watch: Export data, foreign inflows lift PSX",https://tribune.com.pk/story/2338038/market-watch-export-data-foreign-inflows-lift-psx
Tribune,Oil prices steady as supply concerns offset Omicron fears,https://tribune.com.pk/story/2338030/oil-prices-steady-as-supply-concerns-offset-omicron-fears
Tribune,Finance Division requests IMF to postpone review till end of Jan,https://tribune.com.pk/story/2337958/finance-division-requests-imf-to-postpone-review-till-end-of-jan
Tribune,Pakistan’s economy can’t afford political instability: SAARC CCI chief,https://tribune.com.pk/story/2337948/pakistans-economy-cant-afford-political-instability-saarc-cci-chief
Tribune,Is the era of low interest rates coming to an end?,https://tribune.com.pk/story/2337918/is-the-era-of-low-interest-rates-coming-to-an-end
Tribune,Myanmar's Suu Kyi faces six years in jail after new sentences,https://tribune.com.pk/story/2337993/myanmars-suu-kyi-faces-six-years-in-jail-after-new-sentences
Tribune,Iran calls for release of Afghan funds during Taliban envoy's visit,https://tribune.com.pk/story/2338072/iran-calls-for-release-of-afghan-funds-during-taliban-envoys-visit
Tribune,Mortar shell blast kills 9 children in Afghanistan's Nangarhar,https://tribune.com.pk/story/2338035/mortar-shell-blast-kills-9-children-in-afghanistans-nangarhar
Tribune,Rohingya refugees lose 'everything' to camp fire,https://tribune.com.pk/story/2337767/rohingya-refugees-lose-everything-to-camp-fire
Tribune,WATCH: Police pull pilot from aircraft seconds before it is hit by train,https://tribune.com.pk/story/2338027/watch-police-pull-pilot-from-aircraft-seconds-before-it-is-hit-by-train-1
Tribune,Gmail for Android surpasses 10 billion installs,https://tribune.com.pk/story/2337999/gmail-for-android-surpasses-10-billion-installs
Tribune,Like a fish out of water? Israeli team trains goldfish to drive,https://tribune.com.pk/story/2338068/like-a-fish-out-of-water-israeli-team-trains-goldfish-to-drive
Tribune,"Ferrari to focus on tech, electrification",https://tribune.com.pk/story/2338000/ferrari-to-focus-on-tech-electrification
Tribune,Facebook launches Privacy Center,https://tribune.com.pk/story/2338008/facebook-launches-privacy-center
Tribune,Foxconn India iPhone plant to reopen on Wednesday,https://tribune.com.pk/story/2338012/foxconn-india-iphone-plant-to-reopen-on-wednesday
Tribune,Cameroon open Cup of Nations with win,https://tribune.com.pk/story/2338031/cameroon-open-cup-of-nations-with-win
Tribune,Man Utd deserve criticism for sub-par displays: Maguire,https://tribune.com.pk/story/2338026/man-utd-deserve-criticism-for-sub-par-displays-maguire
Tribune,"Barty, Swiatek pull out of Sydney Classic",https://tribune.com.pk/story/2338028/barty-swiatek-pull-out-of-sydney-classic
Tribune,Inter Milan on top with Lazio win,https://tribune.com.pk/story/2338024/inter-milan-on-top-with-lazio-win
Tribune,Waseem eyes world title after WBA win,https://tribune.com.pk/story/2338001/waseem-eyes-world-title-after-wba-win
Tribune,"Shehbaz, Bilawal discuss mini-budget, rising inflation",https://tribune.com.pk/story/2338037/shehbaz-bilawal-discuss-mini-budget-rising-inflation
Tribune,Da'ish terrorists on the run after evading police raid in Quetta,https://tribune.com.pk/story/2338015/daish-terrorists-on-the-run-after-evading-police-raid-in-quetta
Tribune,Punjab govt promises modern traffic control system,https://tribune.com.pk/story/2337997/punjab-govt-promises-modern-traffic-control-system
Tribune,COAS underscores importance of peace initiatives in Afghanistan,https://tribune.com.pk/story/2338011/coas-underscores-importance-of-peace-initiatives-in-afghanistan
Tribune,Shortage of burial spaces,https://tribune.com.pk/story/2337904/shortage-of-burial-spaces
Tribune,Taxing the IT sector,https://tribune.com.pk/story/2337903/taxing-the-it-sector
Tribune,"Pakistan, GCC horizon",https://tribune.com.pk/story/2337902/pakistan-gcc-horizon
Tribune,Pakistan downplaying fencing issue?,https://tribune.com.pk/story/2337901/pakistan-downplaying-fencing-issue
Tribune,"Extraction, thy name is development",https://tribune.com.pk/story/2337905/extraction-thy-name-is-development
Tribune,Afghan Taliban’s inroads  into Pakistan,https://tribune.com.pk/story/2337906/afghan-talibans-inroads-into-pakistan
Tribune,Pakistan asks Afghan Taliban to take TTP ‘as test case’,https://tribune.com.pk/story/2337913/pakistan-asks-afghan-taliban-to-take-ttp-as-test-case
Tribune,"Afghan Taliban, TTP are not one entity: IEA spokesperson",https://tribune.com.pk/story/2333466/afghan-taliban-ttp-are-not-one-entity-iea-spokesperson
Tribune,TTP declares end to ceasefire,https://tribune.com.pk/story/2333290/ttp-declares-end-to-ceasefire
Tribune,Haste makes waste of rickshaw and car in Karachi,https://tribune.com.pk/story/2338056/haste-makes-waste-of-rickshaw-and-car-in-karachi
Tribune,JI's protest sit-in turns into family outing in Karachi,https://tribune.com.pk/story/2338032/jis-protest-sit-in-turns-into-family-outing-in-karachi
Dawn,"Shehbaz assails govt's economic performance in NA, says country being pawned away for mere $1bn",https://www.dawn.com/news/1668879/shehbaz-assails-govts-economic-performance-in-na-says-country-being-pawned-away-for-mere-1bn
Dawn,District admin seals 15 hotels in Murree for overcharging,https://www.dawn.com/news/1668890/district-admin-seals-15-hotels-in-murree-for-overcharging
Dawn,IHC orders sealing of Monal Restaurant; goes after armed forces' encroachments in national park,https://www.dawn.com/news/1668854/ihc-orders-sealing-of-monal-restaurant-goes-after-armed-forces-encroachments-in-national-park
Dawn,"Islamabad couple harassment case: Victim retracts statement, says does not want to pursue case",https://www.dawn.com/news/1668872/islamabad-couple-harassment-case-victim-retracts-statement-says-does-not-want-to-pursue-case
Dawn,Prominent lecturer and Taliban critic released after arrest,https://www.dawn.com/news/1668883/prominent-lecturer-and-taliban-critic-released-after-arrest
Dawn,Repeated Covid-19 boosters not a viable strategy: WHO experts,https://www.dawn.com/news/1668888/repeated-covid-19-boosters-not-a-viable-strategy-who-experts
Dawn,"Economy can ride out rising external account pressures, says SBP governor",https://www.dawn.com/news/1668880/economy-can-ride-out-rising-external-account-pressures-says-sbp-governor
Dawn,"Binance nominates investigation team to liaise with FIA in crypto scam probe, says official",https://www.dawn.com/news/1668866/binance-nominates-investigation-team-to-liaise-with-fia-in-crypto-scam-probe-says-official
Dawn,PSL 2022 tickets go up for sale online: PCB,https://www.dawn.com/news/1668870/psl-2022-tickets-go-up-for-sale-online-pcb
Dawn,Fairytale end as Ross Taylor seals New Zealand win over Bangladesh,https://www.dawn.com/news/1668856/fairytale-end-as-ross-taylor-seals-new-zealand-win-over-bangladesh
Dawn,"In a first, India allows import of pork products from US",https://www.dawn.com/news/1668851/in-a-first-india-allows-import-of-pork-products-from-us
Dawn,"Scrutiny panel report conceals crucial PTI documents, bank account details",https://www.dawn.com/news/1668763/scrutiny-panel-report-conceals-crucial-pti-documents-bank-account-details
Dawn,Opposition in NA rejects Punjab govt body probing Murree tragedy,https://www.dawn.com/news/1668761/opposition-in-na-rejects-punjab-govt-body-probing-murree-tragedy
Dawn,Opposition narrative of civil-military rift ‘dead and buried’: PM Imran,https://www.dawn.com/news/1668758/opposition-narrative-of-civil-military-rift-dead-and-buried-pm-imran
Dawn,Committee on Murree tragedy starts probe,https://www.dawn.com/news/1668770/committee-on-murree-tragedy-starts-probe
Dawn,Shahzeb murder case: Shahrukh Jatoi moved back to prison from private hospital,https://www.dawn.com/news/1668816/shahzeb-murder-case-shahrukh-jatoi-moved-back-to-prison-from-private-hospital
Dawn,Rana Shamim’s family calls for probe into affidavit contents,https://www.dawn.com/news/1668772/rana-shamims-family-calls-for-probe-into-affidavit-contents
Dawn,Lessons of Murree,https://www.dawn.com/news/1668788/lessons-of-murree
Dawn,PIA looking to save Rs8bn by reducing number of employees,https://www.dawn.com/news/1668775/pia-looking-to-save-rs8bn-by-reducing-number-of-employees
Dawn,Navy given three days to vacate sailing club on IHC’s order,https://www.dawn.com/news/1668740/navy-given-three-days-to-vacate-sailing-club-on-ihcs-order
The News Intl,Opposition ready to support govt if it takes a stand against IMF: Shahbaz,https://www.thenews.com.pk/latest/924432-opposition-ready-to-support-govt-if-it-stands
The News Intl,"In a first, Pakistani origin doctor successfully implants pig heart in human",https://www.thenews.com.pk/latest/924386-in-a-first-pakistani-origin-doctor-successfully-implants-pig-heart-in-human
The News Intl,Senate gives recommendations to NA on Supplementary Finance Bill,https://www.thenews.com.pk/latest/924429-senate-gives-recommendations-to-na-on-supplementary-finance-bill
The News Intl,LHC to be moved for Shahbaz's disqualification over 'fake affidavit': Fawad Chaudhry,https://www.thenews.com.pk/latest/924420-lhc-to-be-moved-for-shahbazs-disqualification-over-fake-affidavit-fawad-chaudhry
The News Intl,IHC dismisses petition seeking PM Imran Khan's disqualification,https://www.thenews.com.pk/latest/924380-ihc-dismisses-petition-seeking-pm-imrans-disqualification
The News Intl,"IHC orders Monal restaurant sealed off, Navy's golf course handed over to CDA",https://www.thenews.com.pk/latest/924395-ihc-orders-to-seal-off-monal-restaurant-take-control-of-navys-golf-course-in-islamabad
The News Intl,Rs18b cryptocurrency scam: Hopes rises for Pakistanis as Binance assures FIA of full cooperation in probe,https://www.thenews.com.pk/latest/924354-cryptocurrency-scam-hopes-rises-for-pakistanis-as-binance-assures-fia-of-full-cooperation-in-probe
The News Intl,Chinese embassy distributes relief goods among flood affectees in Gwadar,https://www.thenews.com.pk/latest/924364-chinese-embassy-distributes-relief-goods-among-flood-affectees-in-gwadar
The News Intl,COVID situation worsens in Karachi as positivity rate spikes to 18%,https://www.thenews.com.pk/latest/924345-covid-situation-worsens-in-karachi-as-positivity-rate-spikes-to-18
Tribune,New National Security Policy says no to hostility with India,https://tribune.com.pk/story/2338212/new-national-security-policy-says-no-to-hostility-with-india
Tribune,Economic condition of Pakistan way better than other countries: PM,https://tribune.com.pk/story/2338199/economic-condition-of-pakistan-way-better-than-other-countries-pm
Tribune,IHC gives directives to seal Monal Restaurant,https://tribune.com.pk/story/2338175/ihc-gives-directives-to-seal-monal-restaurant
Tribune,Pakistan can ride out rising external account pressures: Baqir,https://tribune.com.pk/story/2338201/pakistan-can-ride-out-rising-external-account-pressures-baqir
Tribune,Shehbaz fires broadside at govt for 'mini-budget scam',https://tribune.com.pk/story/2338111/shehbaz-fires-broadside-at-govt-for-mini-budget-scam
Tribune,Couple retracts statement in Islamabad harassment case,https://tribune.com.pk/story/2338203/couple-retracts-statement-in-islamabad-harassment-case
Tribune,Man arrested for ‘extorting’ stranded tourists during Murree tragedy,https://tribune.com.pk/story/2338204/man-arrested-for-extorting-stranded-tourists-during-murree-tragedy
Tribune,UK PM under fire over 'bring your own booze' lockdown party,https://tribune.com.pk/story/2338234/uk-pm-under-fire-over-bring-your-own-booze-lockdown-party
Tribune,Omicron pushing Covid out of pandemic phase: EU agency,https://tribune.com.pk/story/2338235/omicron-pushing-covid-out-of-pandemic-phase-eu-agency
Tribune,New Jersey passes resolution condemning 1984 Sikh 'genocide' in India,https://tribune.com.pk/story/2338205/new-jersey-passes-resolution-condemning-1984-sikh-genocide-in-india
Tribune,Cantt boards refuse to de-seal 36 schools,https://tribune.com.pk/story/2338233/cantt-boards-refuse-to-de-seal-36-schools
Tribune,"Meet Umar Pasha, the Pakistani-British actor starring in 'Game of Thrones' prequel",https://tribune.com.pk/story/2338162/meet-umar-pasha-the-pakistani-british-actor-starring-in-game-of-thrones-prequel
Tribune,"To more stilettos and croissants: ‘Emily in Paris’ renewed for seasons 3, 4",https://tribune.com.pk/story/2338195/to-more-stilettos-and-croissants-emily-in-paris-renewed-for-seasons-3-4
Tribune,"From dealing with grief to lauding co-stars, Imran Abbas tells all at recent Q&A session",https://tribune.com.pk/story/2338187/from-dealing-with-grief-to-lauding-co-stars-imran-abbas-tells-all-at-recent-qa-session
Tribune,"Ahmed Ali Butt, Anoushey Ashraf defend Humayun Saeed's 'The Crown' casting",https://tribune.com.pk/story/2338177/ahmed-ali-butt-anoushey-ashraf-defend-humayun-saeeds-the-crown-casting
Tribune,"Refuting rumours? Sajal posts a picture with Ahad, later deletes it",https://tribune.com.pk/story/2338183/refuting-rumours-sajal-posts-a-picture-with-ahad-later-deletes-it
Tribune,Market watch: Stocks close flat on rising Covid-19 cases,https://tribune.com.pk/story/2338210/market-watch-stocks-close-flat-on-rising-covid-19-cases
Tribune,Oil rises to $82 as demand recovery on track,https://tribune.com.pk/story/2338202/oil-rises-to-82-as-demand-recovery-on-track
Tribune,NA panel approves State Bank bill,https://tribune.com.pk/story/2338097/na-panel-approves-state-bank-bill
Tribune,Carmakers to launch new models,https://tribune.com.pk/story/2338099/carmakers-to-launch-new-models
Tribune,UN seeks record $5b in aid for Afghanistan to avert ‘humanitarian catastrophe',https://tribune.com.pk/story/2338206/un-seeks-record-5b-in-aid-for-afghanistan-to-avert-humanitarian-catastrophe
Tribune,China orders suspension of some US flights after COVID-19 cases,https://tribune.com.pk/story/2338178/china-orders-suspension-of-some-us-flights-after-covid-19-cases
Tribune,WHO experts call for new Covid vaccines for better prevention against Omicron,https://tribune.com.pk/story/2338208/who-experts-call-for-new-covid-vaccines-for-better-prevention-against-omicron
Tribune,US surgeons make history with pig heart transplant into man,https://tribune.com.pk/story/2338171/us-surgeons-make-history-with-pig-heart-transplant-into-man
Tribune,Taiwan suspends F-16 training missions after jet crashes,https://tribune.com.pk/story/2338193/taiwan-suspends-f-16-training-missions-after-jet-crashes
Tribune,Cryptocurrencies post record outflows in first week of 2022,https://tribune.com.pk/story/2338191/cryptocurrencies-post-record-outflows-in-first-week-of-2022
Tribune,LG Chem to invest $419m in cathode material plant for batteries,https://tribune.com.pk/story/2338190/lg-chem-to-invest-419m-in-cathode-material-plant-for-batteries
Tribune,"NFT sales hit $25 billion in 2021, but growth might be slowing",https://tribune.com.pk/story/2338189/nft-sales-hit-25-billion-in-2021-but-growth-might-be-slowing
Tribune,"Tesla sold a record 70,847 China-made vehicles in December",https://tribune.com.pk/story/2338184/tesla-sold-a-record-70847-china-made-vehicles-in-december
Tribune,"Senegal, Morocco off to winning starts at AFCON",https://tribune.com.pk/story/2338198/senegal-morocco-off-to-winning-starts-at-afcon
Tribune,Real dominance leaves Barca hoping for upset,https://tribune.com.pk/story/2338197/real-dominance-leaves-barca-hoping-for-upset
Tribune,Man Utd ride luck to get some FA Cup relief,https://tribune.com.pk/story/2338192/man-utd-ride-luck-to-get-some-fa-cup-relief
Tribune,Gymnastics legend Uchimura retires,https://tribune.com.pk/story/2338188/gymnastics-legend-uchimura-retires
Tribune,Djokovic’s Australian Open dream hangs in balance,https://tribune.com.pk/story/2338185/djokovics-australian-open-dream-hangs-in-balance
Tribune,"FM Qureshi discusses FATF, Afghan situation with Spanish leadership",https://tribune.com.pk/story/2338232/fm-qureshi-discusses-fatf-afghan-situation-with-spanish-leadership
Tribune,"Military top brass reviews border management, internal security",https://tribune.com.pk/story/2338207/military-top-brass-reviews-border-management-internal-security
Tribune,Body of missing sixth-grader found in Rawalpindi,https://tribune.com.pk/story/2338209/body-of-missing-sixth-grader-found-in-rawalpindi
Tribune,Shehbaz to 'pay' for Nawaz's extended stay in London,https://tribune.com.pk/story/2338194/shehbaz-to-pay-for-nawazs-extended-stay-in-london
Tribune,IHC declares petition seeking PM Imran's disqualification inadmissible,https://tribune.com.pk/story/2338166/ihc-declares-petition-seeking-pm-imrans-disqualification-inadmissible
Tribune,PPP unlikely to become part of PDM again: Zardari,https://tribune.com.pk/story/2338186/ppp-unlikely-to-become-part-of-pdm-again-zardari
Tribune,Urea procurement,https://tribune.com.pk/story/2338065/urea-procurement
Tribune,Rising number of diabetics,https://tribune.com.pk/story/2338067/rising-number-of-diabetics
Tribune,"Politics of hope, despair",https://tribune.com.pk/story/2338063/politics-of-hope-despair
Tribune,Murree tragedy and fractured state institutions,https://tribune.com.pk/story/2338061/murree-tragedy-and-fractured-state-institutions
Tribune,Murree in the eye of a political snowstorm,https://tribune.com.pk/story/2338059/murree-in-the-eye-of-a-political-snowstorm
Tribune,16 days of activism against GBV: what’s next?,https://tribune.com.pk/story/2338057/16-days-of-activism-against-gbv-whats-next
Tribune,Economy and national security,https://tribune.com.pk/story/2337773/economy-and-national-security
Tribune,Cabinet approves Pakistan’s first-ever National Security Policy: NSA,https://tribune.com.pk/story/2336015/cabinet-approves-pakistans-first-ever-national-security-policy-nsa
Dawn,"State to pursue Islamabad couple harassment case, says Maleeka Bokhari",https://www.dawn.com/news/1669051/state-to-pursue-islamabad-couple-harassment-case-says-maleeka-bokhari
Dawn,"PM Imran briefed on national security, Afghan situation during visit to ISI headquarters",https://www.dawn.com/news/1669055/pm-imran-briefed-on-national-security-afghan-situation-during-visit-to-isi-headquarters
Dawn,FIA launches money laundering probe against TikTok star Hareem Shah,https://www.dawn.com/news/1669061/fia-launches-money-laundering-probe-against-tiktok-star-hareem-shah
Dawn,Islamabad police drop cricketer Yasir Shah's name from FIR of minor girl's rape,https://www.dawn.com/news/1669050/islamabad-police-drop-cricketer-yasir-shahs-name-from-fir-of-minor-girls-rape
Dawn,Prices hit four-decade high in 2021 as inflation lashes US economy,https://www.dawn.com/news/1669060/prices-hit-four-decade-high-in-2021-as-inflation-lashes-us-economy
Dawn,"Govt bringing 'tsunami of taxes' through mini-budget, says Bilawal in NA speech",https://www.dawn.com/news/1669031/govt-bringing-tsunami-of-taxes-through-mini-budget-says-bilawal-in-na-speech
Dawn,"Islamabad ASI fighting spying charge says case against him is ‘fake’, FIA has ‘no evidence’",https://www.dawn.com/news/1669038/islamabad-asi-fighting-spying-charge-says-case-against-him-is-fake-fia-has-no-evidence
Dawn,Quetta police baton-charge young doctors marching towards city's Red Zone,https://www.dawn.com/news/1669042/quetta-police-baton-charge-young-doctors-marching-towards-citys-red-zone
